cod_ibge,ano,mes,tipo_unidade,estabelecimentos
1703891,2021,12,68,1
1703891,2022,12,2,2
1703891,2022,12,1,1
1703891,2022,12,68,1
1703891,2022,12,43,1
1703891,2022,12,50,1
1703891,2022,12,74,1
1703891,2023,12,74,1
1703891,2023,12,43,1
1703891,2023,12,1,1
1703891,2023,12,68,1
1703891,2023,12,50,1
1703891,2023,12,2,2
1703891,2024,12,50,1
1703891,2024,12,68,1
1703891,2024,12,1,1
1703891,2024,12,2,2
1703891,2024,12,43,1
1703891,2024,12,74,1
1703909,2019,12,68,1
1703909,2019,12,50,1
1703909,2019,12,2,1
1703909,2019,12,73,1
1703909,2020,12,68,1
1703909,2020,12,73,1
1703909,2020,12,50,1
1703909,2020,12,2,2
1703909,2021,12,50,1
1703909,2021,12,73,1
1703909,2021,12,68,1
1703909,2021,12,2,2
1703909,2022,12,73,1
1703909,2022,12,50,1
1703909,2022,12,2,2
1703909,2022,12,68,1
1703909,2023,12,68,1
1703909,2023,12,50,1
1703909,2023,12,73,1
1703909,2023,12,2,2
1703909,2024,12,2,2
1703909,2024,12,68,1
1703909,2024,12,50,1
1703909,2024,12,73,1
1704105,2019,12,2,1
1704105,2019,12,68,1
1704105,2020,12,68,1
1704105,2020,12,2,1
1704105,2021,12,2,1
1704105,2021,12,68,1
1704105,2022,12,2,1
1704105,2022,12,68,1
1704105,2023,12,2,1
1704105,2023,12,68,1
1704105,2024,12,2,1
1704105,2024,12,68,1
1704600,2019,12,50,2
1704600,2019,12,2,1
1704600,2019,12,68,1
1704600,2020,12,2,1
1704600,2020,12,68,1
1704600,2020,12,50,2
1704600,2021,12,68,1
1704600,2021,12,2,1
1704600,2021,12,50,2
1704600,2022,12,50,2
1704600,2022,12,2,1
1704600,2022,12,68,1
1704600,2023,12,50,2
1704600,2023,12,68,1
1704600,2023,12,2,1
1704600,2024,12,50,2
1704600,2024,12,2,1
1704600,2024,12,68,1
1705102,2019,12,50,1
1705102,2019,12,40,1
1705102,2019,12,2,1
1705102,2019,12,68,1
1705102,2020,12,50,1
1705102,2020,12,2,1
1705102,2020,12,68,1
1705102,2020,12,40,1
1705102,2020,12,74,1
1705102,2021,12,2,1
1705102,2021,12,40,1
1705102,2021,12,50,1
1705102,2021,12,74,1
1705102,2021,12,68,1
1705102,2022,12,50,1
1705102,2022,12,68,1
1705102,2022,12,40,1
1705102,2022,12,2,1
1705102,2022,12,74,1
1705102,2023,12,74,1
1705102,2023,12,2,1
1705102,2023,12,50,1
1705102,2023,12,40,1
1705102,2023,12,68,1
1705102,2024,12,50,1
1705102,2024,12,68,1
1705102,2024,12,2,1
1705102,2024,12,40,1
1705508,2019,12,22,9
1705508,2019,12,39,8
1705508,2019,12,5,1
1705508,2019,12,50,1
1705508,2019,12,36,10
1705508,2019,12,74,3
1705508,2019,12,2,12
1705508,2019,12,68,1
1705508,2019,12,43,2
1705508,2019,12,70,2
1705508,2020,12,39,9
1705508,2020,12,50,1
1705508,2020,12,2,12
1705508,2020,12,22,9
1705508,2020,12,43,2
1705508,2020,12,70,2
1705508,2020,12,68,1
1705508,2020,12,36,11
1705508,2020,12,74,3
1705508,2020,12,5,1
1705508,2021,12,39,9
1705508,2021,12,70,2
1705508,2021,12,22,10
1705508,2021,12,50,1
1705508,2021,12,68,1
1705508,2021,12,5,1
1705508,2021,12,74,3
1705508,2021,12,36,10
1705508,2021,12,43,2
1705508,2021,12,2,12
1705508,2022,12,70,2
1705508,2022,12,50,1
1705508,2022,12,22,11
1705508,2022,12,43,2
1705508,2022,12,5,1
1705508,2022,12,39,9
1705508,2022,12,2,12
1705508,2022,12,36,10
1705508,2022,12,74,3
1705508,2022,12,68,1
1705508,2023,12,68,1
1705508,2023,12,22,12
1705508,2023,12,74,3
1705508,2023,12,5,1
1705508,2023,12,36,10
1705508,2023,12,70,2
1705508,2023,12,84,1
1705508,2023,12,2,12
1705508,2023,12,43,2
1705508,2023,12,50,1
1705508,2023,12,39,12
1705508,2024,12,39,12
1705508,2024,12,5,1
1705508,2024,12,84,1
1705508,2024,12,22,13
1705508,2024,12,68,1
1705508,2024,12,70,2
1705508,2024,12,74,3
1705508,2024,12,50,1
1705508,2024,12,2,12
1705508,2024,12,43,2
1705508,2024,12,36,11
1705557,2019,12,2,1
1705557,2019,12,74,1
1705557,2019,12,39,1
1705557,2019,12,68,1
1705557,2019,12,50,1
1705557,2020,12,50,1
1705557,2020,12,68,1
1705557,2020,12,2,1
1705557,2020,12,74,1
1705557,2020,12,39,1
1705557,2021,12,68,1
1705557,2021,12,2,1
1705557,2021,12,50,1
1705557,2021,12,74,1
1705557,2021,12,39,1
1705557,2022,12,39,1
1705557,2022,12,68,1
1705557,2022,12,74,1
1705557,2022,12,2,1
1705557,2022,12,50,1
1705557,2023,12,50,1
1705557,2023,12,2,1
1705557,2023,12,39,1
1705557,2023,12,74,1
1705557,2023,12,68,1
1705557,2024,12,50,1
1705557,2024,12,39,1
1705557,2024,12,74,1
1705557,2024,12,2,1
1705557,2024,12,68,1
1705607,2019,12,39,1
1705607,2019,12,50,1
1705607,2019,12,74,1
1705607,2019,12,2,2
1705607,2019,12,68,1
1705607,2020,12,39,1
1705607,2020,12,2,2
1705607,2020,12,74,1
1705607,2020,12,50,1
1705607,2020,12,68,1
1705607,2021,12,39,1
1705607,2021,12,2,2
1705607,2021,12,50,1
1705607,2021,12,68,1
1705607,2021,12,74,1
1705607,2022,12,68,1
1705607,2022,12,50,1
1705607,2022,12,74,1
1705607,2022,12,2,2
1705607,2022,12,39,2
1705607,2023,12,68,1
1705607,2023,12,39,2
1705607,2023,12,50,1
1705607,2023,12,2,2
1705607,2023,12,74,1
1705607,2024,12,68,1
1705607,2024,12,39,2
1705607,2024,12,74,1
1705607,2024,12,2,2
1705607,2024,12,22,1
1705607,2024,12,50,1
1706001,2019,12,39,2
1706001,2019,12,2,2
1706001,2019,12,68,1
1706001,2019,12,74,1
1706001,2019,12,50,1
1706001,2020,12,2,2
1706001,2020,12,68,1
1706001,2020,12,74,1
1706001,2020,12,50,1
1706001,2020,12,39,2
1706001,2021,12,74,1
1706001,2021,12,2,2
1706001,2021,12,50,1
1706001,2021,12,39,2
1706001,2021,12,68,1
1706001,2022,12,74,1
1706001,2022,12,39,2
1706001,2022,12,68,1
1706001,2022,12,50,1
1706001,2022,12,2,2
1706001,2023,12,39,2
1706001,2023,12,74,1
1706001,2023,12,68,1
1706001,2023,12,50,1
1706001,2023,12,2,2
1706001,2024,12,2,2
1706001,2024,12,39,1
1706001,2024,12,50,1
1706001,2024,12,68,1
1706100,2019,12,2,2
1706100,2019,12,5,1
1706100,2019,12,68,1
1706100,2019,12,50,1
1706100,2019,12,39,1
1706100,2020,12,2,2
1706100,2020,12,68,1
1706100,2020,12,5,1
1706100,2020,12,50,1
1706100,2020,12,39,1
1706100,2021,12,50,1
1706100,2021,12,5,1
1706100,2021,12,39,1
1706100,2021,12,68,1
1706100,2021,12,2,2
1706100,2021,12,36,3
1706100,2022,12,36,3
1706100,2022,12,68,1
1706100,2022,12,39,1
1706100,2022,12,2,2
1706100,2022,12,5,1
1706100,2022,12,50,1
1706100,2023,12,2,2
1706100,2023,12,68,1
1706100,2023,12,50,1
1706100,2023,12,39,1
1706100,2023,12,5,1
1706100,2023,12,36,3
1706100,2024,12,68,1
1706100,2024,12,2,2
1706100,2024,12,5,1
1706100,2024,12,36,2
1706100,2024,12,39,2
1706100,2024,12,50,1
1706258,2019,12,68,1
1706258,2019,12,2,1
1706258,2019,12,50,1
1706258,2020,12,50,1
1706258,2020,12,68,1
1706258,2020,12,2,1
1706258,2021,12,2,1
1706258,2021,12,50,1
1706258,2021,12,68,1
1706258,2022,12,2,1
1706258,2022,12,68,1
1706258,2022,12,50,1
1706258,2023,12,74,1
1706258,2023,12,2,1
1706258,2023,12,68,1
1706258,2023,12,50,1
1706258,2024,12,50,1
1706258,2024,12,74,1
1706258,2024,12,2,1
1706258,2024,12,68,1
1706506,2019,12,22,1
1706506,2019,12,50,1
1706506,2019,12,2,1
1706506,2019,12,74,1
1706506,2019,12,68,1
1706506,2020,12,22,1
1706506,2020,12,68,1
1706506,2020,12,2,1
1706506,2020,12,50,1
1706506,2020,12,74,1
1706506,2021,12,22,1
1706506,2021,12,1,1
1706506,2021,12,50,1
1706506,2021,12,68,1
1706506,2021,12,74,1
1706506,2022,12,68,1
1706506,2022,12,74,1
1706506,2022,12,50,1
1706506,2022,12,22,1
1706506,2022,12,1,1
1706506,2023,12,74,1
1706506,2023,12,50,1
1706506,2023,12,22,1
1706506,2023,12,68,1
1706506,2023,12,1,1
1706506,2024,12,1,1
1706506,2024,12,74,1
1706506,2024,12,50,1
1706506,2024,12,22,1
1706506,2024,12,68,1
1707009,2019,12,74,1
1707009,2019,12,70,1
1707009,2019,12,36,3
1707009,2019,12,50,1
1707009,2019,12,83,1
1707009,2019,12,22,1
1707009,2019,12,68,1
1707009,2019,12,2,6
1707009,2019,12,39,5
1707009,2019,12,4,1
1707009,2020,12,4,1
1707009,2020,12,50,1
1707009,2020,12,68,1
1707009,2020,12,74,1
1707009,2020,12,83,1
1707009,2020,12,2,7
1707009,2020,12,70,1
1707009,2020,12,36,3
1707009,2020,12,22,1
1707009,2020,12,5,1
1707009,2020,12,39,5
1707009,2021,12,70,1
1707009,2021,12,84,1
1707009,2021,12,22,1
1707009,2021,12,5,1
1707009,2021,12,68,1
1707009,2021,12,4,1
1707009,2021,12,83,1
1707009,2021,12,50,1
1707009,2021,12,36,3
1707009,2021,12,2,7
1707009,2021,12,39,4
1707009,2021,12,74,1
1707009,2022,12,4,1
1707009,2022,12,83,1
1707009,2022,12,36,3
1707009,2022,12,22,1
1707009,2022,12,39,4
1707009,2022,12,70,1
1707009,2022,12,68,1
1707009,2022,12,5,1
1707009,2022,12,84,1
1707009,2022,12,50,1
1707009,2022,12,74,1
1707009,2022,12,77,1
1707009,2022,12,2,7
1707009,2023,12,2,7
1707009,2023,12,36,4
1707009,2023,12,43,1
1707009,2023,12,70,1
1707009,2023,12,50,1
1707009,2023,12,5,1
1707009,2023,12,77,1
1707009,2023,12,68,1
1707009,2023,12,74,1
1707009,2023,12,84,1
1707009,2023,12,39,4
1707009,2023,12,83,2
1707009,2023,12,4,1
1707009,2023,12,22,1
1707009,2024,12,4,1
1707009,2024,12,22,2
1707009,2024,12,39,4
1707009,2024,12,43,1
1707009,2024,12,74,1
1707009,2024,12,50,1
1707009,2024,12,77,1
1707009,2024,12,83,2
1707009,2024,12,70,1
1707009,2024,12,84,1
1707009,2024,12,5,1
1707009,2024,12,36,4
1707009,2024,12,2,7
1707009,2024,12,68,1
1707108,2019,12,2,3
1707108,2019,12,80,1
1707108,2019,12,74,1
1707108,2019,12,68,1
1707108,2019,12,50,1
1707108,2019,12,5,1
1707108,2020,12,50,1
1707108,2020,12,74,1
1707108,2020,12,2,3
1707108,2020,12,68,1
1707108,2020,12,5,1
1707108,2020,12,80,1
1707108,2021,12,50,1
1707108,2021,12,80,1
1707108,2021,12,74,1
1707108,2021,12,2,3
1707108,2021,12,5,1
1707108,2021,12,68,1
1707108,2022,12,50,1
1707108,2022,12,2,3
1707108,2022,12,5,1
1707108,2022,12,39,2
1707108,2022,12,74,1
1707108,2022,12,80,1
1707108,2022,12,68,1
1707108,2023,12,39,2
1707108,2023,12,80,1
1707108,2023,12,68,1
1707108,2023,12,74,1
1707108,2023,12,5,1
1707108,2023,12,50,1
1707108,2023,12,2,3
1707108,2024,12,50,1
1707108,2024,12,74,1
1707108,2024,12,5,1
1707108,2024,12,68,1
1707108,2024,12,2,3
1707108,2024,12,80,1
1707108,2024,12,39,2
1707207,2019,12,15,1
1707207,2019,12,43,1
1707207,2019,12,50,1
1707207,2019,12,2,1
1707207,2019,12,68,1
1707207,2019,12,40,1
1707207,2019,12,74,1
1707207,2020,12,43,1
1707207,2020,12,73,1
1707207,2020,12,68,1
1707207,2020,12,50,1
1707207,2020,12,74,1
1707207,2020,12,2,1
1707207,2020,12,40,1
1707207,2021,12,2,1
1707207,2021,12,40,1
1707207,2021,12,68,1
1707207,2021,12,43,1
1707207,2021,12,73,1
1707207,2021,12,74,1
1707207,2021,12,50,1
1707207,2022,12,68,1
1707207,2022,12,50,1
1707207,2022,12,74,1
1707207,2022,12,40,1
1707207,2022,12,2,1
1707207,2022,12,73,1
1707207,2022,12,43,1
1707207,2023,12,2,2
1707207,2023,12,68,1
1707207,2023,12,40,1
1707207,2023,12,43,1
1707207,2023,12,73,1
1707207,2023,12,74,1
1707207,2023,12,50,1
1707207,2024,12,36,1
1707207,2024,12,40,1
1707207,2024,12,43,1
1707207,2024,12,2,2
1707207,2024,12,50,1
1707207,2024,12,73,1
1707207,2024,12,74,1
1707207,2024,12,68,1
1707306,2019,12,50,1
1707306,2019,12,80,1
1707306,2019,12,74,1
1707306,2019,12,39,1
1707306,2019,12,68,1
1707306,2019,12,2,2
1707306,2019,12,5,1
1707306,2020,12,2,2
1707306,2020,12,5,1
1707306,2020,12,39,1
1707306,2020,12,74,1
1707306,2020,12,68,1
1707306,2020,12,80,1
1707306,2020,12,50,1
1707306,2021,12,39,1
1707306,2021,12,80,1
1707306,2021,12,5,1
1707306,2021,12,68,1
1707306,2021,12,74,1
1707306,2021,12,50,1
1707306,2021,12,2,2
1707306,2022,12,2,2
1707306,2022,12,5,1
1707306,2022,12,50,1
1707306,2022,12,80,1
1707306,2022,12,68,1
1707306,2022,12,74,1
1707306,2023,12,2,2
1707306,2023,12,68,1
1707306,2023,12,74,1
1707306,2023,12,50,1
1707306,2023,12,80,1
1707306,2023,12,5,1
1707306,2024,12,5,1
1707306,2024,12,68,1
1707306,2024,12,2,2
1707306,2024,12,74,1
1707306,2024,12,50,1
1707306,2024,12,80,1
1707405,2019,12,2,2
1707405,2019,12,50,2
1707405,2019,12,68,1
1707405,2020,12,68,1
1707405,2020,12,50,2
1707405,2020,12,74,1
1707405,2020,12,2,3
1707405,2021,12,2,3
1707405,2021,12,68,1
1707405,2021,12,74,1
1707405,2021,12,50,2
1707405,2022,12,68,1
1707405,2022,12,74,1
1707405,2022,12,2,3
1707405,2022,12,50,2
1707405,2023,12,68,1
1707405,2023,12,74,1
1707405,2023,12,2,3
1707405,2023,12,50,2
1707405,2024,12,74,1
1707405,2024,12,2,3
1707405,2024,12,50,2
1707405,2024,12,68,1
1707553,2019,12,68,1
1707553,2019,12,2,3
1707553,2019,12,74,1
1707553,2019,12,50,1
1707553,2020,12,2,3
1707553,2020,12,50,1
1707553,2020,12,74,1
1707553,2020,12,39,1
1707553,2020,12,68,1
1707553,2021,12,1,1
1707553,2021,12,74,1
1707553,2021,12,39,1
1707553,2021,12,68,1
1707553,2021,12,2,2
1707553,2021,12,50,1
1707553,2022,12,39,1
1707553,2022,12,2,2
1707553,2022,12,50,1
1707553,2022,12,74,1
1707553,2022,12,68,1
1707553,2022,12,1,1
1707553,2023,12,1,1
1707553,2023,12,39,1
1707553,2023,12,2,2
1707553,2023,12,50,1
1707553,2023,12,68,1
1707553,2023,12,74,1
1707553,2024,12,1,1
1707553,2024,12,39,1
1707553,2024,12,2,2
1707553,2024,12,50,1
1707553,2024,12,68,1
1707553,2024,12,74,1
1707652,2019,12,2,2
1707652,2019,12,5,1
1707652,2020,12,5,1
1707652,2020,12,68,1
1707652,2020,12,2,2
1707652,2021,12,2,2
1707652,2021,12,68,1
1707652,2021,12,5,1
1707652,2022,12,2,2
1707652,2022,12,5,1
1707652,2022,12,68,1
1707652,2023,12,5,1
1707652,2023,12,2,2
1707652,2023,12,68,1
1707652,2024,12,2,2
1707652,2024,12,68,1
1707652,2024,12,5,1
1707702,2019,12,68,1
1707702,2019,12,1,1
1707702,2019,12,2,2
1707702,2019,12,40,1
1707702,2019,12,50,1
1707702,2020,12,68,1
1707702,2020,12,1,1
1707702,2020,12,40,1
1707702,2020,12,2,2
1707702,2020,12,50,1
1707702,2021,12,2,4
1707702,2021,12,40,1
1707702,2021,12,5,1
1707702,2021,12,50,1
1707702,2021,12,43,1
1707702,2021,12,68,1
1707702,2022,12,50,1
1707702,2022,12,40,1
1707702,2022,12,68,1
1707702,2022,12,80,1
1707702,2022,12,43,1
1707702,2022,12,74,1
1707702,2022,12,2,4
1707702,2022,12,5,1
1707702,2023,12,68,1
1707702,2023,12,50,1
1707702,2023,12,43,1
1707702,2023,12,2,4
1707702,2023,12,40,1
1707702,2023,12,74,2
1707702,2023,12,80,1
1707702,2023,12,5,1
1707702,2024,12,43,1
1707702,2024,12,74,2
1707702,2024,12,40,1
1707702,2024,12,80,1
1707702,2024,12,2,4
1707702,2024,12,68,1
1707702,2024,12,42,1
1707702,2024,12,5,1
1707702,2024,12,50,1
1708205,2019,12,2,6
1708205,2019,12,5,1
1708205,2019,12,72,1
1708205,2019,12,68,1
1708205,2019,12,22,2
1708205,2019,12,50,1
1708205,2019,12,70,1
1708205,2020,12,5,1
1708205,2020,12,50,1
1708205,2020,12,2,6
1708205,2020,12,70,1
1708205,2020,12,72,1
1708205,2020,12,68,1
1708205,2021,12,22,1
1708205,2021,12,50,1
1708205,2021,12,72,4
1708205,2021,12,36,1
1708205,2021,12,5,1
1708205,2021,12,39,3
1708205,2021,12,84,1
1708205,2021,12,2,6
1708205,2021,12,68,1
1708205,2022,12,39,3
1708205,2022,12,68,1
1708205,2022,12,50,1
1708205,2022,12,42,1
1708205,2022,12,5,1
1708205,2022,12,22,1
1708205,2022,12,72,4
1708205,2022,12,2,6
1708205,2022,12,70,1
1708205,2023,12,50,1
1708205,2023,12,70,1
1708205,2023,12,68,1
1708205,2023,12,39,3
1708205,2023,12,43,1
1708205,2023,12,42,1
1708205,2023,12,2,6
1708205,2023,12,5,1
1708205,2023,12,22,2
1708205,2023,12,72,4
1708205,2023,12,40,1
1708205,2024,12,22,2
1708205,2024,12,43,1
1708205,2024,12,40,1
1708205,2024,12,42,1
1708205,2024,12,50,2
1708205,2024,12,72,4
1708205,2024,12,39,3
1708205,2024,12,2,6
1708205,2024,12,5,1
1708205,2024,12,68,1
1708205,2024,12,70,1
1708254,2019,12,50,1
1708254,2019,12,2,1
1708254,2019,12,68,1
1708254,2020,12,50,1
1708254,2020,12,74,1
1708254,2020,12,2,1
1708254,2020,12,68,1
1708254,2021,12,36,1
1708254,2021,12,74,1
1708254,2021,12,2,1
1708254,2021,12,68,1
1708254,2021,12,50,1
1708254,2022,12,36,1
1708254,2022,12,2,1
1708254,2022,12,50,1
1708254,2022,12,68,1
1708254,2022,12,74,1
1708254,2023,12,36,1
1708254,2023,12,74,1
1708254,2023,12,68,1
1708254,2023,12,50,1
1708254,2023,12,2,1
1708254,2024,12,2,1
1708254,2024,12,68,1
1708254,2024,12,74,1
1708254,2024,12,50,1
1708254,2024,12,36,1
1708304,2019,12,50,1
1708304,2019,12,74,1
1708304,2019,12,39,1
1708304,2019,12,2,2
1708304,2019,12,68,1
1708304,2020,12,50,1
1708304,2020,12,74,1
1708304,2020,12,68,1
1708304,2020,12,2,2
1708304,2020,12,39,1
1708304,2021,12,39,1
1708304,2021,12,68,1
1708304,2021,12,2,2
1708304,2021,12,74,1
1708304,2021,12,50,1
1708304,2022,12,68,1
1708304,2022,12,50,1
1708304,2022,12,2,2
1708304,2022,12,74,1
1708304,2022,12,39,1
1708304,2023,12,2,2
1708304,2023,12,39,2
1708304,2023,12,50,1
1708304,2023,12,74,1
1708304,2023,12,68,1
1708304,2024,12,2,2
1708304,2024,12,39,2
1708304,2024,12,50,1
1708304,2024,12,22,1
1708304,2024,12,68,1
1708304,2024,12,74,1
1709005,2019,12,1,3
1709005,2019,12,2,2
1709005,2019,12,68,1
1709005,2019,12,72,1
1709005,2019,12,50,1
1709005,2019,12,39,1
1709005,2019,12,5,1
1709005,2020,12,1,3
1709005,2020,12,39,1
1709005,2020,12,2,2
1709005,2020,12,5,1
1709005,2020,12,68,1
1709005,2020,12,50,1
1709005,2020,12,72,1
1709005,2021,12,50,1
1709005,2021,12,39,1
1709005,2021,12,5,1
1709005,2021,12,1,3
1709005,2021,12,2,2
1709005,2021,12,68,1
1709005,2021,12,72,1
1709005,2022,12,1,3
1709005,2022,12,39,1
1709005,2022,12,50,1
1709005,2022,12,72,2
1709005,2022,12,5,1
1709005,2022,12,2,2
1709005,2022,12,68,1
1709005,2023,12,68,1
1709005,2023,12,1,3
1709005,2023,12,39,1
1709005,2023,12,2,2
1709005,2023,12,5,1
1709005,2023,12,72,5
1709005,2023,12,50,1
1709005,2024,12,72,5
1709005,2024,12,50,1
1709005,2024,12,68,1
1709005,2024,12,1,3
1709005,2024,12,39,1
1709005,2024,12,2,3
1709005,2024,12,5,1
1709302,2019,12,22,3
1709302,2019,12,5,1
1709302,2019,12,68,1
1709302,2019,12,74,1
1709302,2019,12,4,1
1709302,2019,12,36,7
1709302,2019,12,43,1
1709302,2019,12,50,2
1709302,2019,12,2,8
1709302,2019,12,39,8
1709302,2020,12,36,6
1709302,2020,12,39,9
1709302,2020,12,4,1
1709302,2020,12,5,1
1709302,2020,12,74,1
1709302,2020,12,43,1
1709302,2020,12,68,1
1709302,2020,12,50,2
1709302,2020,12,2,8
1709302,2020,12,22,3
1709302,2021,12,22,3
1709302,2021,12,4,1
1709302,2021,12,36,10
1709302,2021,12,2,8
1709302,2021,12,74,1
1709302,2021,12,50,2
1709302,2021,12,39,10
1709302,2021,12,68,1
1709302,2021,12,43,1
1709302,2021,12,5,1
1709302,2022,12,36,11
1709302,2022,12,74,1
1709302,2022,12,4,1
1709302,2022,12,39,10
1709302,2022,12,2,8
1709302,2022,12,43,1
1709302,2022,12,22,4
1709302,2022,12,68,1
1709302,2022,12,50,2
1709302,2022,12,5,1
1709302,2023,12,36,12
1709302,2023,12,39,12
1709302,2023,12,50,2
1709302,2023,12,22,4
1709302,2023,12,68,1
1709302,2023,12,74,1
1709302,2023,12,43,1
1709302,2023,12,4,1
1709302,2023,12,5,1
1709302,2023,12,2,7
1709302,2024,12,5,1
1709302,2024,12,68,1
1709302,2024,12,4,1
1709302,2024,12,22,4
1709302,2024,12,43,1
1709302,2024,12,84,1
1709302,2024,12,2,8
1709302,2024,12,39,11
1709302,2024,12,50,2
1709302,2024,12,36,13
1709302,2024,12,42,1
1709500,2019,12,42,3
1709500,2019,12,22,62
1709500,2019,12,43,1
1709500,2019,12,5,4
1709500,2019,12,68,1
1709500,2019,12,50,2
1709500,2019,12,73,1
1709500,2019,12,4,1
1709500,2019,12,69,1
1709500,2019,12,2,16
1709500,2019,12,76,1
1709500,2019,12,81,1
1709500,2019,12,36,58
1709500,2019,12,7,1
1709500,2019,12,39,21
1709500,2019,12,72,1
1709500,2019,12,1,1
1709500,2019,12,70,2
1709500,2020,12,72,1
1709500,2020,12,7,1
1709500,2020,12,73,1
1709500,2020,12,22,61
1709500,2020,12,50,2
1709500,2020,12,42,3
1709500,2020,12,4,1
1709500,2020,12,39,22
1709500,2020,12,69,1
1709500,2020,12,68,1
1709500,2020,12,5,4
1709500,2020,12,70,2
1709500,2020,12,84,1
1709500,2020,12,81,1
1709500,2020,12,36,63
1709500,2020,12,76,1
1709500,2020,12,1,1
1709500,2020,12,43,1
1709500,2020,12,2,17
1709500,2021,12,84,1
1709500,2021,12,42,3
1709500,2021,12,43,3
1709500,2021,12,22,63
1709500,2021,12,39,22
1709500,2021,12,50,3
1709500,2021,12,73,1
1709500,2021,12,1,1
1709500,2021,12,36,65
1709500,2021,12,68,1
1709500,2021,12,5,4
1709500,2021,12,2,17
1709500,2021,12,81,1
1709500,2021,12,7,1
1709500,2021,12,76,1
1709500,2021,12,70,2
1709500,2021,12,4,1
1709500,2021,12,72,1
1709500,2021,12,69,1
1709500,2021,12,80,1
1709500,2022,12,4,1
1709500,2022,12,73,1
1709500,2022,12,2,17
1709500,2022,12,80,1
1709500,2022,12,39,21
1709500,2022,12,69,1
1709500,2022,12,81,1
1709500,2022,12,36,67
1709500,2022,12,1,1
1709500,2022,12,42,3
1709500,2022,12,76,1
1709500,2022,12,84,1
1709500,2022,12,7,1
1709500,2022,12,43,3
1709500,2022,12,5,4
1709500,2022,12,70,2
1709500,2022,12,50,3
1709500,2022,12,74,1
1709500,2022,12,68,1
1709500,2022,12,22,79
1709500,2022,12,72,1
1709500,2023,12,2,16
1709500,2023,12,4,1
1709500,2023,12,43,4
1709500,2023,12,7,1
1709500,2023,12,69,1
1709500,2023,12,74,1
1709500,2023,12,72,1
1709500,2023,12,36,80
1709500,2023,12,80,1
1709500,2023,12,22,86
1709500,2023,12,70,2
1709500,2023,12,42,3
1709500,2023,12,76,1
1709500,2023,12,50,3
1709500,2023,12,68,1
1709500,2023,12,81,1
1709500,2023,12,5,4
1709500,2023,12,20,1
1709500,2023,12,39,23
1709500,2023,12,1,1
1709500,2023,12,84,1
1709500,2024,12,36,81
1709500,2024,12,39,23
1709500,2024,12,43,6
1709500,2024,12,80,1
1709500,2024,12,4,1
1709500,2024,12,70,2
1709500,2024,12,81,1
1709500,2024,12,50,3
1709500,2024,12,73,1
1709500,2024,12,76,1
1709500,2024,12,84,1
1709500,2024,12,77,1
1709500,2024,12,1,1
1709500,2024,12,68,1
1709500,2024,12,69,1
1709500,2024,12,74,1
1709500,2024,12,2,15
1709500,2024,12,7,1
1709500,2024,12,22,89
1709500,2024,12,42,3
1709500,2024,12,5,4
1709500,2024,12,72,1
1709807,2019,12,1,1
1709807,2019,12,50,1
1709807,2019,12,2,1
1709807,2019,12,68,1
1709807,2020,12,50,1
1709807,2020,12,2,1
1709807,2020,12,1,1
1709807,2020,12,68,1
1709807,2020,12,74,1
1709807,2021,12,2,1
1709807,2021,12,68,1
1709807,2021,12,50,1
1709807,2021,12,74,1
1709807,2021,12,1,1
1709807,2022,12,2,1
1709807,2022,12,68,1
1709807,2022,12,74,1
1709807,2022,12,1,1
1709807,2022,12,50,1
1709807,2023,12,50,1
1709807,2023,12,68,1
1709807,2023,12,1,1
1709807,2023,12,74,1
1709807,2023,12,2,1
1709807,2024,12,68,1
1709807,2024,12,74,1
1709807,2024,12,1,1
1709807,2024,12,2,1
1709807,2024,12,50,1
1710508,2019,12,5,1
1710508,2019,12,22,1
1710508,2019,12,72,5
1710508,2019,12,36,1
1710508,2019,12,2,2
1710508,2019,12,50,1
1710508,2019,12,68,1
1710508,2019,12,74,1
1710508,2020,12,2,2
1710508,2020,12,74,1
1710508,2020,12,50,1
1710508,2020,12,22,1
1710508,2020,12,72,5
1710508,2020,12,5,1
1710508,2020,12,68,1
1710508,2021,12,22,1
1710508,2021,12,2,2
1710508,2021,12,72,5
1710508,2021,12,68,1
1710508,2021,12,5,1
1710508,2021,12,74,1
1710508,2021,12,50,1
1710508,2022,12,22,1
1710508,2022,12,68,1
1710508,2022,12,5,1
1710508,2022,12,74,1
1710508,2022,12,50,1
1710508,2022,12,72,5
1710508,2022,12,2,2
1710508,2023,12,68,1
1710508,2023,12,72,5
1710508,2023,12,74,1
1710508,2023,12,50,1
1710508,2023,12,22,1
1710508,2023,12,5,1
1710508,2023,12,2,2
1710508,2024,12,2,2
1710508,2024,12,68,1
1710508,2024,12,74,1
1710508,2024,12,22,1
1710508,2024,12,72,5
1710508,2024,12,5,1
1710508,2024,12,50,1
1710706,2019,12,50,1
1710706,2019,12,22,1
1710706,2019,12,68,1
1710706,2019,12,2,3
1710706,2020,12,50,1
1710706,2020,12,68,1
1710706,2020,12,2,3
1710706,2021,12,2,3
1710706,2021,12,50,1
1710706,2021,12,68,1
1710706,2021,12,74,1
1710706,2022,12,50,1
1710706,2022,12,2,3
1710706,2022,12,74,1
1710706,2022,12,68,1
1710706,2023,12,74,1
1710706,2023,12,2,3
1710706,2023,12,68,1
1710706,2023,12,50,1
1710706,2024,12,68,1
1710706,2024,12,2,3
