cod_ibge,nome,nume_cid,pgai,tipo_cidd,regiao_num,territ_cid,utr,criacao,area,pop_1996,pop_2000,pop_2007,pop_2008,pop_2009,assoc_mun,reg_pm,art_pm,region_ibg,cod_region,pop_2010,ppa_2012_2,number,regionaliz,areaoficia,reg_tur,nova_regio,nova_reg_o,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colh_1989,colh_1990,colh_1991,colh_1992,colh_1993,colh_1994,colh_1995,colh_1996,colh_1997,colh_1998,colh_1999,colh_2000,colh_2001,colh_2002,colh_2003,colh_2004,colh_2005,colh_2006,colh_2007,colh_2008,colh_2009,colh_2010,colh_2011,colh_2012,colh_2013,colh_2014,colh_2015,colh_2016,colh_2017,colh_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018
1718006,Porto Alegre do Tocantins,126-Porto Alegre do Tocantins,Outros,Menor impacto re,XV,Sudeste,Regiao Sudeste,1988,502,2463,2393,2830,2917,2968,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,2794,Dianópolis,126,Região Sudeste,501.97,Sem Região,Área-Programa Sudeste,X,cana de açuca,16,15,20,30,40,45,45,4,4,4,9,9,9,9,9,40,25,40,25,40,20,20,20,25,35,35,35,35,5,0,16,15,20,30,40,45,45,4,4,4,9,9,9,9,9,20,25,25,25,40,20,20,20,25,35,25,35,35,5,0,560,530,700,1050,1400,1575,1575,60,60,60,135,135,135,135,225,700,875,875,875,1400,700,700,700,1000,1400,1000,1400,1400,210,0,35000,35333,35000,35000,35000,35000,35000,15000,15000,15000,15000,15000,15000,15000,25000,35000,35000,35000,35000,35000,35000,35000,35000,40000,40000,40000,40000,40000,42000,0
1720499,São Valério da Natividade,107-São Valério da Natividade,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1980,2520,4807,5054,4885,5024,5017,,4º BPM - Gurupi,4º BPM,Dianópolis,17008,4383,Dianópolis,120,Região Sudeste,2519.572,Sem Região,Área-Programa Sudeste,X,cana de açuca,100,100,135,70,70,60,50,6,40,40,25,30,40,45,40,45,40,30,30,35,30,40,30,30,28,28,30,30,28,30,100,100,100,70,70,60,50,6,40,40,25,30,40,45,40,45,40,30,30,35,30,40,30,30,28,28,30,30,28,30,3000,3000,3100,2100,2065,1740,1425,30,1120,1140,800,963,1288,1400,1280,1420,1280,963,960,1103,945,1280,975,1050,1120,1148,1233,1233,1125,1233,30000,30000,31000,30000,29500,29000,28500,5000,28000,28500,32000,32100,32200,31111,32000,31555,32000,32100,32000,31514,31500,32000,32500,35000,40000,41000,41100,41100,40179,41100
1705102,Chapada da Natividade,103-Chapada da Natividade,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1997,1671,0,3274,3680,3791,3840,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,3276,Dianópolis,122,Região Sudeste,1671.256,Sem Região,Área-Programa Sudeste,X,cana de açuca,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,8,13,13,10,10,18,10,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,8,13,13,10,10,18,10,0,0,0,0,0,0,0,0,80,80,80,80,80,80,80,180,270,270,270,270,270,270,240,320,520,520,400,400,720,560,0,0,0,0,0,0,0,0,20000,20000,20000,20000,20000,20000,20000,45000,45000,45000,45000,45000,45000,45000,40000,40000,40000,40000,40000,40000,40000,56000
1714203,Natividade,104-Natividade,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1734,3216,11623,8867,9090,9355,9396,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,9000,Dianópolis,124,Região Sudeste,3215.903,Serras Gerais,Área-Programa Sudeste,X,cana de açuca,105,105,80,80,90,100,150,10,6,6,6,6,6,6,6,6,10,12,12,12,30,30,30,25,35,35,30,30,60,0,105,100,80,80,90,100,120,10,6,6,6,6,6,6,6,6,10,12,12,12,30,30,30,25,35,35,30,30,60,0,3150,3000,3200,3200,3600,4000,4800,185,120,120,120,120,120,120,180,270,450,540,540,540,900,900,900,900,1260,1400,1200,1200,2400,0,30000,30000,40000,40000,40000,40000,40000,18500,20000,20000,20000,20000,20000,20000,30000,45000,45000,45000,45000,45000,30000,30000,30000,36000,36000,40000,40000,40000,40000,0
1718907,Santa Rosa do Tocantins,106-Santa Rosa do Tocantins,Outros,Menor impacto re,XIII,,Regiao Sudeste,1988,1796,3764,4316,4417,4545,4565,,5º BPM - Porto Nacional,5º BPM,Dianópolis,17008,4568,Dianópolis,121,Região Metropolitana de Palmas,1796.248,Sem Região,Área-Programa Sudeste,X,cana de açuca,70,75,80,72,52,40,30,6,25,28,25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,0,0,0,0,0,70,70,80,72,52,40,30,6,25,28,25,25,25,25,25,25,25,25,25,25,25,25,25,20,25,0,0,0,0,0,2100,2100,2420,2160,1560,1200,900,102,750,840,750,750,750,750,750,750,750,750,750,750,750,760,760,700,1000,0,0,0,0,0,30000,30000,30250,30000,30000,30000,30000,17000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30400,30400,35000,40000,0,0,0,0,0
1700350,Aliança do Tocantins,109-Aliança do Tocantins,Outros,Menor impacto re,XIV,,<Null>,1988,1580,7201,6177,5701,5860,5822,OMCO-Organização Municipios do Centro Oeste,4º BPM - Gurupi,4º BPM,Gurupi,17005,5651,Gurupi,109,Região Metropolitana de Gurupi,1579.742,Sem Região,Área-Programa Sul,IX,cana de açuca,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706258,Crixás do Tocantins,113-Crixás do Tocantins,Outros,Menor impacto re,XIV,,<Null>,1997,987,0,1384,1264,1299,1289,OMCO-Organização Municipios do Centro Oeste,4º BPM - Gurupi,4º BPM,Gurupi,17005,1566,Gurupi,108,Região Metropolitana de Gurupi,986.689,Sem Região,Área-Programa Sul,IX,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707306,Dueré,114-Dueré,Javaés,Menor impacto re,XIV,,<Null>,1958,3425,4190,4565,4489,4617,4618,AMSUL-Associação  dos Municipios do Sul,4º BPM - Gurupi,4º BPM,Rio Formoso,17004,4588,Gurupi,105,Região Metropolitana de Gurupi,3424.836,Sem Região,Área-Programa  Sudoeste( Ilha do Bananal),VIII,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,45,50,45,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,45,50,45,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1550,1440,1650,1800,0,0,0,2000,1700,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,31000,32000,33000,40000,0,0,0,50000,42500,41250
1700400,Almas,123-Almas,Outros,Menor impacto re,XV,Sudeste,Regiao Sudeste,1958,4021,7747,8474,7488,7692,7605,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,7540,Dianópolis,125,Região Sudeste,4021.111,Serras Gerais,Área-Programa Sudeste,X,cana de açuca,25,30,40,40,50,60,60,22,22,22,22,22,25,25,25,25,25,35,30,35,35,35,35,25,35,35,35,35,16,0,25,30,40,40,50,50,60,22,22,22,22,22,25,25,25,25,25,30,30,35,35,35,35,25,35,35,35,35,16,0,870,1200,1600,1600,1750,1750,2100,550,550,550,550,550,625,625,625,1000,1000,1200,1200,1400,1400,1400,1225,875,1225,1225,1225,1225,1020,0,34800,40000,40000,40000,35000,35000,35000,25000,25000,25000,25000,25000,25000,25000,25000,40000,40000,40000,40000,40000,40000,40000,35000,35000,35000,35000,35000,35000,63750,0
1717008,Pindorama do Tocantins,105-Pindorama do Tocantins,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1963,1559,4716,4685,4397,4521,4500,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Dianópolis,17008,4506,Dianópolis,123,Região Sudeste,1559.08,Sem Região,Área-Programa Sudeste,X,cana de açuca,50,70,75,68,58,50,40,6,32,34,37,42,40,40,40,40,40,40,40,60,60,60,60,55,60,75,0,0,0,0,50,70,75,68,58,50,40,6,32,34,37,42,40,40,40,40,40,40,40,60,60,60,60,55,60,75,0,0,0,0,1500,2100,2250,2040,1740,1500,1200,93,960,1020,1110,1260,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1800,1925,2100,4000,0,0,0,0,30000,30000,30000,30000,30000,30000,30000,15500,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,20000,20000,20000,30000,35000,35000,53333,0,0,0,0
1709807,Ipueiras,66-Ipueiras do Tocantins,Outros,Menor impacto re,IX,,,,815,0,1166,1698,1754,1813,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,1639,Palmas,92,Região Metropolitana de Palmas,815.25,Serras e Lago,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,20,20,20,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,20,20,20,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,570,600,600,800,0,0,1250,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,30000,30000,40000,0,0,50000,0,46640
1720655,Silvanópolis,108-Silvanópolis,Outros,Menor impacto re,XIII,,<Null>,1988,1259,4974,4725,5098,5250,5299,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,5071,Dianópolis,93,Região Metropolitana de Palmas,1258.824,Sem Região,Área-Programa Central,VI,cana de açuca,20,19,15,10,9,10,9,2,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,0,0,0,0,1,20,18,15,10,9,10,9,2,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45,0,0,0,0,1,640,600,480,320,285,310,279,14,0,0,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1800,0,0,0,0,42,32000,33333,32000,32000,31666,31000,31000,7000,0,0,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,0,0,0,0,42000
1703701,Brejinho de Nazaré,64-Brejinho de Nazaré,Outros,Menor impacto re,IX,,<Null>,1958,1724,5932,4877,5295,5452,5506,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Gurupi,17005,5181,Palmas,90,Região Metropolitana de Palmas,1724.441,Serras e Lago,Área-Programa Central,VI,cana de açuca,75,60,50,40,30,22,20,3,19,19,14,21,20,20,20,20,20,20,20,20,80,80,80,75,65,0,0,0,0,0,75,60,50,40,30,22,20,3,12,15,14,21,20,20,20,20,20,20,20,20,80,80,80,75,65,0,0,0,0,0,2400,1920,1580,1240,930,682,620,26,372,465,434,651,620,620,620,620,620,620,620,620,2480,2480,2480,2250,2600,0,0,0,0,0,32000,32000,31600,31000,31000,31000,31000,8666,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,30000,40000,0,0,0,0,0
1718899,Santa Rita do Tocantins,94-Santa Rita Tocantins,Javaés,Menor impacto re,XI,,<Null>,1997,3275,0,1852,2260,2330,2377,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Gurupi,17005,2124,Paraíso do Tocantins,89,Região Metropolitana de Gurupi,3274.93,Sem Região,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,0,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,465,496,496,496,496,496,496,496,496,496,496,496,496,496,496,525,600,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,35000,40000,0,0,0,0,0
1707553,Fátima,65-Fátima,Outros,Menor impacto re,IX,,<Null>,1983,383,4219,3848,3984,4101,4123,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3805,Palmas,88,Região Metropolitana de Palmas,382.908,Sem Região,Área-Programa Central,VI,cana de açuca,60,60,50,0,30,25,23,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,50,50,0,30,25,23,6,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1500,1500,0,900,775,713,116,372,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,30000,0,30000,31000,31000,19333,31000,30909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715507,Oliveira de Fátima,70-Oliveira de Fátima,Outros,Menor impacto re,IX,,<Null>,1997,206,0,958,1081,1114,1129,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1035,Palmas,87,Região Metropolitana de Palmas,205.849,Sem Região,Área-Programa Central,VI,cana de açuca,0,0,0,0,0,0,0,0,10,9,17,37,35,35,35,35,35,35,35,45,50,50,50,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,17,37,35,35,35,35,35,35,35,45,50,50,50,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,310,279,527,1147,1085,1085,1085,1085,1085,1085,1085,1085,1500,1500,1500,1400,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,24111,30000,30000,30000,35000,40000,0,0,0,0,0
1711902,Lagoa da Confusão,87-Lagoa da Confusão,Javaés,Menor impacto re,XI,,<Null>,1993,10565,4956,6168,8220,8481,8711,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,9971,Paraíso do Tocantins,102,Região Metropolitana de Gurupi,10564.512,Ilha do Bananal,Área-Programa  Sudoeste( Ilha do Bananal),VIII,cana de açuca,0,0,0,0,3,4,5,0,6,20,35,40,50,50,50,50,50,50,50,50,50,50,40,40,0,0,0,0,0,0,0,0,0,0,3,4,5,0,6,20,35,40,35,35,50,50,50,50,50,50,50,50,40,40,0,0,0,0,0,0,0,0,0,0,90,120,150,0,180,600,1050,1200,1050,1050,1050,1050,1050,1500,1500,1500,1500,1500,1200,1200,0,0,0,0,0,0,0,0,0,0,30000,30000,30000,0,30000,30000,30000,30000,30000,30000,21000,21000,21000,30000,30000,30000,30000,30000,30000,30000,0,0,0,0,0,0
1706100,Cristalândia,85-Cristalândia,Javaés,Menor impacto re,XI,,<Null>,1953,1848,8670,7318,6520,6698,6628,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,7165,Paraíso do Tocantins,103,Região Metropolitana de Gurupi,1848.231,Sem Região,Área-Programa  Sudoeste( Ilha do Bananal),VIII,cana de açuca,19,10,15,0,7,8,7,0,9,10,13,18,25,25,15,15,15,15,15,15,15,15,5,10,0,0,0,5,0,0,19,10,15,0,7,8,7,0,6,10,13,18,18,25,15,15,15,15,15,15,15,15,5,10,0,0,0,5,0,0,610,310,470,0,210,240,210,0,180,300,390,540,540,750,450,450,450,450,450,450,450,450,150,300,0,0,0,150,0,0,32105,31000,31333,0,30000,30000,30000,0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,0,0,0,30000,0,0
1715002,Nova Rosalândia,90-Nova Rosalândia,Outros,Menor impacto re,XI,,<Null>,1988,489,3591,3190,3772,3888,3956,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3770,Paraíso do Tocantins,79,Região Metropolitana de Gurupi,488.636,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,10,10,10,0,8,7,5,2,6,7,7,19,19,19,19,19,19,19,19,19,19,19,10,10,0,0,0,3,5,5,10,10,10,0,8,7,5,2,6,7,7,19,19,19,19,19,19,19,19,19,19,19,10,10,0,0,0,3,5,5,320,320,380,0,250,220,155,24,186,217,280,760,760,760,760,760,760,760,760,760,760,760,400,400,0,0,0,54,125,150,32000,32000,38000,0,31250,31428,31000,12000,31000,31000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,0,0,0,18000,25000,30000
1717909,Ponte Alta do Tocantins,99-Ponte Alta do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao_Sede,1958,6491,6579,6172,6569,6763,6818,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Jalapão,17007,7180,Ponte Alta do Tocantins,100,Região do Jalapão,6491.089,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,cana de açuca,20,16,13,12,9,8,6,7,10,9,16,14,20,20,20,20,20,20,20,20,20,20,20,18,20,300,0,0,0,0,20,15,13,12,9,8,6,7,10,9,16,14,14,20,20,20,20,20,20,20,20,20,20,18,20,300,0,0,0,0,640,480,410,380,280,248,186,132,310,270,480,420,420,600,600,600,600,600,600,600,600,600,600,630,800,12000,0,0,0,0,32000,32000,31538,31666,31111,31000,31000,18857,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,35000,40000,40000,0,0,0,0
1718451,Pugmil,93-Pugmil,Outros,Menor impacto re,XI,,<Null>,1997,402,0,1989,2165,2230,2252,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,2365,Paraíso do Tocantins,78,Região Metropolitana de Palmas,401.689,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,8,11,10,10,10,10,10,10,10,10,10,10,10,10,5,7,0,0,0,0,20,20,0,0,0,0,0,0,0,0,8,10,10,10,10,10,10,10,10,10,10,10,10,10,5,7,0,0,0,0,20,20,0,0,0,0,0,0,0,0,240,330,300,300,300,300,300,300,300,300,300,300,300,300,150,210,0,0,0,0,1300,1300,0,0,0,0,0,0,0,0,30000,33000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,0,0,0,0,65000,65000
1713601,Monte do Carmo,69-Monte do Carmo,Outros,Menor impacto re,IX,,<Null>,1963,3617,5979,5193,6387,6586,6723,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,6708,Palmas,91,Região Metropolitana de Palmas,3616.655,Serras e Lago,Área-Programa Central,VI,cana de açuca,22,20,15,18,15,13,12,13,12,14,22,22,22,22,22,22,22,22,22,22,22,22,20,20,15,0,0,0,0,10,22,20,15,18,15,13,12,13,12,14,22,22,22,22,22,22,22,22,22,22,22,22,20,20,15,0,0,0,0,10,700,640,450,540,450,390,360,157,360,420,660,660,660,660,660,660,660,660,660,660,660,660,600,700,600,0,0,0,0,400,31818,32000,30000,30000,30000,30000,30000,12076,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,35000,40000,0,0,0,0,40000
1719004,Santa Tereza do Tocantins,101-Santa Tereza do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1988,540,2155,2114,2297,2366,2390,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,2523,Ponte Alta do Tocantins,98,Região do Jalapão,539.908,Sem Região,Área-Programa leste( Jalapão),VII,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711951,Lagoa do Tocantins,95-Lagoa do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,911,2618,2530,3179,3278,3352,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3525,Ponte Alta do Tocantins,99,Região do Jalapão,911.336,Sem Região,Área-Programa leste( Jalapão),VII,cana de açuca,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,14,14,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,14,14,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,300,300,300,300,300,420,420,450,455,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,35000,40000,0,0,0,0,0
1716109,Paraíso do Tocantins,91-Paraíso do Tocantins,Outros,Capital,XI,,<Null>,1963,1297,34251,36130,40290,41500,42015,,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,44081,Paraíso do Tocantins,77,Região Metropolitana de Palmas,1297.018,Serras e Lago,Área-Programa Centro-Oeste,V,cana de açuca,40,35,30,27,24,22,20,8,18,21,25,25,20,30,15,10,10,10,5,5,5,5,5,10,0,0,0,0,14,10,40,30,30,27,24,22,20,8,10,10,15,20,20,15,15,10,10,10,5,5,5,5,5,10,0,0,0,0,14,10,1320,900,900,810,720,660,600,13,300,300,450,600,600,450,450,300,300,300,175,200,200,250,250,500,0,0,0,0,420,300,33000,30000,30000,30000,30000,30000,30000,1625,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,35000,40000,40000,50000,50000,50000,0,0,0,0,30000,30000
1718204,Porto Nacional,72-Porto Nacional,Outros,Capital,IX,,<Null>,1861,4450,43365,44991,45289,46598,46722,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,49012,Palmas,86,Região Metropolitana de Palmas,4449.892,Serras e Lago,Área-Programa Central,VI,cana de açuca,50,36,26,20,22,20,18,32,17,35,78,128,128,128,128,145,145,145,145,280,280,280,290,250,280,0,0,0,0,25,50,35,26,20,22,20,18,32,17,35,78,128,128,128,128,145,145,145,145,280,280,280,290,250,280,0,0,0,0,25,1600,1120,780,600,660,620,558,130,527,1750,3900,6400,6400,6400,10240,11600,11600,6525,11600,22400,11600,11600,12015,10000,11600,0,0,0,0,1000,32000,32000,30000,30000,30000,31000,31000,4062,31000,50000,50000,50000,50000,50000,80000,80000,80000,45000,80000,80000,41428,41428,41431,40000,41429,0,0,0,0,40000
1704600,Chapada de Areia,84-Chapada de Areia,Javaés,Menor impacto re,XI,,<Null>,1997,659,0,1270,1239,1274,1273,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1335,Paraíso do Tocantins,74,Região do Cantão,659.244,Sem Região,Área-Programa Centro-Oeste,V,cana de açuca,0,0,0,0,0,0,0,0,5,5,10,10,10,15,10,10,10,0,5,5,5,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,10,10,10,10,10,0,5,5,5,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,150,150,300,300,300,300,300,300,0,200,200,200,400,200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,30000,30000,30000,30000,30000,30000,30000,30000,0,40000,40000,40000,40000,40000,40000,0,0,0,0,0,0
1721000,Palmas,71-Palmas,Outros,Capital,IX,,<Null>,1989,2219,86116,137355,178386,184010,188645,,1º BPM - Palmas - Região Norte e Central,1º BPM,Porto Nacional,17006,223817,Palmas,85,Região Metropolitana de Palmas,2218.934,Serras e Lago,Área-Programa Central,VI,cana de açuca,15,7,6,8,6,4,5,3,6,8,10,10,5,30,40,40,40,40,30,35,35,35,40,35,40,0,19,19,59,19,15,7,6,8,6,4,5,3,6,8,6,10,5,25,30,40,40,40,30,35,35,35,40,35,40,0,19,19,59,19,480,220,190,250,190,127,150,31,180,240,180,300,150,750,960,1200,1200,1200,900,1050,1050,1050,1600,1400,1600,0,1413,678,1852,759,32000,31428,31666,31250,31666,31750,30000,10333,30000,30000,30000,30000,30000,30000,32000,30000,30000,30000,30000,30000,30000,30000,40000,40000,40000,0,74368,35684,31390,39947
1715101,Novo Acordo,98-Novo Acordo,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1958,2675,2963,3057,3754,3870,3950,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3762,Ponte Alta do Tocantins,96,Região do Jalapão,2671.882,Encantos do Jalapão,Área-Programa leste( Jalapão),VII,cana de açuca,0,0,0,0,0,0,0,2,0,0,0,15,15,25,25,20,20,20,20,25,25,25,25,20,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,25,20,20,20,20,20,25,25,25,25,20,20,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,450,450,450,600,600,600,600,600,600,600,600,750,750,800,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,30000,30000,18000,30000,30000,30000,30000,30000,24000,24000,24000,30000,37500,40000,0,0,0,0,0
