cod_ibge,nome,nume_cid,pgai,tipo_cidd,regiao_num,territ_cid,utr,criacao,area,pop_1996,pop_2000,pop_2007,pop_2008,pop_2009,assoc_mun,reg_pm,art_pm,region_ibg,cod_region,pop_2010,ppa_2012_2,number,regionaliz,areaoficia,reg_tur,nova_regio,nova_reg_o,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colh_1989,colh_1990,colh_1991,colh_1992,colh_1993,colh_1994,colh_1995,colh_1996,colh_1997,colh_1998,colh_1999,colh_2000,colh_2001,colh_2002,colh_2003,colh_2004,colh_2005,colh_2006,colh_2007,colh_2008,colh_2009,colh_2010,colh_2011,colh_2012,colh_2013,colh_2014,colh_2015,colh_2016,colh_2017,colh_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018
1718006,Porto Alegre do Tocantins,126-Porto Alegre do Tocantins,Outros,Menor impacto re,XV,Sudeste,Regiao Sudeste,1988,502,2463,2393,2830,2917,2968,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,2794,Dianópolis,126,Região Sudeste,501.97,Sem Região,Ãrea-Programa Sudeste,X,soja,320,0,0,0,0,0,200,0,0,0,0,0,0,0,0,600,720,100,0,200,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,200,0,0,0,0,0,0,0,0,600,720,100,0,200,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,360,0,0,0,0,0,0,0,0,1500,1870,240,0,540,0,0,0,0,0,0,0,0,0,0,1188,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,2500,2597,2400,0,2700,0,0,0,0,0,0,0,0,0,0
1720499,São Valério da Natividade,107-São Valério da Natividade,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1980,2520,4807,5054,4885,5024,5017,,4º BPM - Gurupi,4º BPM,Dianópolis,17008,4383,Dianópolis,120,Região Sudeste,2519.572,Sem Região,Ãrea-Programa Sudeste,X,soja,1500,0,0,0,0,0,440,2,0,0,0,0,0,90,200,0,1700,4370,4300,2500,2700,1500,1200,960,5530,14545,12342,15805,15500,17000,1500,0,0,0,0,0,440,2,0,0,0,0,0,90,200,0,1700,4370,4300,2500,2700,1500,1200,960,5530,14545,12342,13505,15500,17000,1950,0,0,0,0,0,823,2,0,0,0,0,0,162,400,0,3570,9177,8815,6750,7290,4125,3840,2784,14931,42904,38000,24000,45000,50640,1300,0,0,0,0,0,1870,1000,0,0,0,0,0,1800,2000,0,2100,2100,2050,2700,2700,2750,3200,2900,2700,2950,3079,1777,2903,2979
1705102,Chapada da Natividade,103-Chapada da Natividade,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1997,1671,0,3274,3680,3791,3840,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,3276,Dianópolis,122,Região Sudeste,1671.256,Sem Região,Ãrea-Programa Sudeste,X,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,510,2490,4000,4500,4200,4500,4500,5500,6500,8000,12000,15000,15000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,510,2490,4000,4500,4200,4500,4500,5500,6500,8000,12000,15000,15000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,1350,6475,9600,10350,11340,12600,12600,17600,22100,25600,36000,49500,40500,37400,37240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2647,2600,2400,2300,2700,2800,2800,3200,3400,3200,3000,3300,2700,3400,3385
1714203,Natividade,104-Natividade,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1734,3216,11623,8867,9090,9355,9396,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,9000,Dianópolis,124,Região Sudeste,3215.903,Serras Gerais,Ãrea-Programa Sudeste,X,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,760,0,700,600,0,0,0,0,1000,400,1000,1000,2300,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,760,0,700,600,0,0,0,0,1000,400,1000,1000,2300,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,1900,0,1680,1620,0,0,0,0,3100,1200,3300,2400,4350,7260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,2500,0,2400,2700,0,0,0,0,3100,3000,3300,2400,1891,3103
1718907,Santa Rosa do Tocantins,106-Santa Rosa do Tocantins,Outros,Menor impacto re,XIII,,Regiao Sudeste,1988,1796,3764,4316,4417,4545,4565,,5º BPM - Porto Nacional,5º BPM,Dianópolis,17008,4568,Dianópolis,121,Região Metropolitana de Palmas,1796.248,Sem Região,Ãrea-Programa Sudeste,X,soja,0,0,0,0,0,0,40,0,0,0,200,100,650,2260,4000,8000,12000,7000,6500,7000,7000,10760,15300,16000,19500,26500,35000,29500,36000,29321,0,0,0,0,0,0,40,0,0,0,200,100,650,2260,4000,8000,12000,7000,6500,7000,7000,10760,15300,16000,19500,26500,35000,29500,36000,29321,0,0,0,0,0,0,60,0,0,0,420,210,1365,5464,10800,18720,28800,15960,15600,18900,19740,30128,45900,48000,60420,77910,98700,60475,103680,98518,0,0,0,0,0,0,1500,0,0,0,2100,2100,2100,2417,2700,2340,2400,2280,2400,2700,2820,2800,3000,3000,3098,2940,2820,2050,2880,3360
1700350,Aliança do Tocantins,109-Aliança do Tocantins,Outros,Menor impacto re,XIV,,<Null>,1988,1580,7201,6177,5701,5860,5822,OMCO-Organização Municipios do Centro Oeste,4º BPM - Gurupi,4º BPM,Gurupi,17005,5651,Gurupi,109,Região Metropolitana de Gurupi,1579.742,Sem Região,Ãrea-Programa Sul,IX,soja,1200,1200,150,150,0,2000,720,0,0,400,0,0,400,0,960,1300,0,0,0,0,0,0,0,650,1250,1730,3600,4521,6267,6500,1200,1200,147,150,0,2000,720,0,0,400,0,0,400,0,960,1300,0,0,0,0,0,0,0,650,1250,1730,3600,4221,6267,6500,2160,1080,221,270,0,3600,1368,0,0,320,0,0,740,0,2304,2990,0,0,0,0,0,0,0,2028,3000,5190,11000,7600,18500,19000,1800,900,1503,1800,0,1800,1900,0,0,800,0,0,1850,0,2400,2300,0,0,0,0,0,0,0,3120,2400,3000,3056,1801,2952,2923
1706258,Crixás do Tocantins,113-Crixás do Tocantins,Outros,Menor impacto re,XIV,,<Null>,1997,987,0,1384,1264,1299,1289,OMCO-Organização Municipios do Centro Oeste,4º BPM - Gurupi,4º BPM,Gurupi,17005,1566,Gurupi,108,Região Metropolitana de Gurupi,986.689,Sem Região,Ãrea-Programa Sul,IX,soja,0,0,0,0,0,0,0,0,0,100,200,0,0,200,1330,1300,2500,2400,2300,500,600,650,650,1500,1521,2515,4030,5425,4345,5390,0,0,0,0,0,0,0,0,0,100,200,0,0,200,1330,1300,2500,2400,2300,500,600,650,650,1500,1521,2515,4030,5425,4345,5390,0,0,0,0,0,0,0,0,0,140,360,0,0,480,3192,3250,6300,5760,5635,1350,1620,1950,2106,5250,4563,6790,12500,10000,12700,16170,0,0,0,0,0,0,0,0,0,1400,1800,0,0,2400,2400,2500,2520,2400,2450,2700,2700,3000,3240,3500,3000,2700,3102,1843,2923,3000
1707306,Dueré,114-Dueré,Javaés,Menor impacto re,XIV,,<Null>,1958,3425,4190,4565,4489,4617,4618,AMSUL-Associação  dos Municipios do Sul,4º BPM - Gurupi,4º BPM,Rio Formoso,17004,4588,Gurupi,105,Região Metropolitana de Gurupi,3424.836,Sem Região,Ãrea-Programa  Sudoeste( Ilha do Bananal),VIII,soja,1200,730,100,0,0,0,0,0,400,0,0,0,0,1450,3080,2100,2660,1660,1700,379,0,0,0,0,0,1450,3230,3030,3250,3868,1200,730,98,0,0,0,0,0,400,0,0,0,0,1450,3080,2100,2660,1660,1700,379,0,0,0,0,0,1450,3230,3030,3250,3868,2040,1080,176,0,0,0,0,0,720,0,0,0,0,3095,7361,4995,6090,4482,4420,1023,0,0,0,0,0,3915,9400,8300,9700,11410,1700,1479,1795,0,0,0,0,0,1800,0,0,0,0,2134,2389,2378,2289,2700,2600,2699,0,0,0,0,0,2700,2910,2739,2985,2950
1700400,Almas,123-Almas,Outros,Menor impacto re,XV,Sudeste,Regiao Sudeste,1958,4021,7747,8474,7488,7692,7605,Portal do Sudeste-Assoc. Municipios do Sudeste,2ª CIPM - Dianópolis,2ª CIPM,Dianópolis,17008,7540,Dianópolis,125,Região Sudeste,4021.111,Serras Gerais,Ãrea-Programa Sudeste,X,soja,470,0,0,0,130,110,360,0,0,549,500,1353,150,200,300,500,3450,800,500,1250,800,800,400,400,2000,4500,8000,8000,7925,8426,470,0,0,0,130,110,360,0,0,549,500,1353,150,200,300,500,3450,800,500,1250,800,800,400,400,2000,4500,8000,8000,7925,8426,570,0,0,0,170,220,612,0,0,1150,1000,2845,445,300,660,1250,9315,1760,1150,3375,2160,2160,1280,1360,6600,13500,26400,19200,13600,27603,1213,0,0,0,1307,2000,1700,0,0,2094,2000,2102,2966,1500,2200,2500,2700,2200,2300,2700,2700,2700,3200,3400,3300,3000,3300,2400,1716,3276
1717008,Pindorama do Tocantins,105-Pindorama do Tocantins,Outros,Menor impacto re,XIII,Sudeste,Regiao Sudeste,1963,1559,4716,4685,4397,4521,4500,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Dianópolis,17008,4506,Dianópolis,123,Região Sudeste,1559.08,Sem Região,Ãrea-Programa Sudeste,X,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,2520
1709807,Ipueiras,66-Ipueiras do Tocantins,Outros,Menor impacto re,IX,,,,815,0,1166,1698,1754,1813,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,1639,Palmas,92,Região Metropolitana de Palmas,815.25,Serras e Lago,Ãrea-Programa Central,VI,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1700,0,3600,3600,3800,5600,6000,6000,6800,7155,6800,7155,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,1700,0,3600,3600,3800,5600,6000,6000,6800,7155,6800,7155,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,3876,0,9936,10152,10640,16800,16800,18000,19992,20750,13464,19584,8010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2280,0,2760,2820,2800,3000,2800,3000,2940,2900,1980,2737,2550
1720655,Silvanópolis,108-Silvanópolis,Outros,Menor impacto re,XIII,,<Null>,1988,1259,4974,4725,5098,5250,5299,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,5071,Dianópolis,93,Região Metropolitana de Palmas,1258.824,Sem Região,Ãrea-Programa Central,VI,soja,260,0,0,0,0,0,50,0,0,0,0,0,520,60,1400,9000,10100,4500,7500,10000,8800,10000,24000,19000,13000,15500,17000,29333,20500,15275,260,0,0,0,0,0,50,0,0,0,0,0,520,60,1400,9000,10100,4500,7500,10000,8800,10000,24000,19000,13000,15500,17000,29333,20500,15275,300,0,0,0,0,0,75,0,0,0,0,0,1092,126,3360,21600,24240,10260,18000,27000,24816,28000,72000,57000,36300,45570,48960,65327,59040,37118,1154,0,0,0,0,0,1500,0,0,0,0,0,2100,2100,2400,2400,2400,2280,2400,2700,2820,2800,3000,3000,2792,2940,2880,2227,2880,2430
1703701,Brejinho de Nazaré,64-Brejinho de Nazaré,Outros,Menor impacto re,IX,,<Null>,1958,1724,5932,4877,5295,5452,5506,OMCO-Organização Municipios do Centro Oeste,5º BPM - Porto Nacional,5º BPM,Gurupi,17005,5181,Palmas,90,Região Metropolitana de Palmas,1724.441,Serras e Lago,Ãrea-Programa Central,VI,soja,3500,1500,50,288,1330,1400,1500,0,0,2600,500,300,1900,1900,3500,7800,7100,5000,2500,3000,5350,5600,9700,9300,14000,20000,21000,21500,21000,23505,3500,400,49,168,1330,1400,1380,0,0,2600,500,300,1900,1900,3500,7800,7100,5000,2500,3000,5350,5600,9700,9300,14000,20000,21000,21500,21000,23505,7000,280,74,180,2000,2100,1794,0,0,4420,1000,600,3990,4180,7560,18720,17040,12000,6000,8100,15087,15680,29100,29100,40500,58800,63000,50296,59220,69090,2000,700,1510,1071,1503,1500,1300,0,0,1700,2000,2000,2100,2200,2160,2400,2400,2400,2400,2700,2820,2800,3000,3129,2893,2940,3000,2339,2820,2939
1718899,Santa Rita do Tocantins,94-Santa Rita Tocantins,Javaés,Menor impacto re,XI,,<Null>,1997,3275,0,1852,2260,2330,2377,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Gurupi,17005,2124,Paraíso do Tocantins,89,Região Metropolitana de Gurupi,3274.93,Sem Região,Ãrea-Programa Central,VI,soja,0,0,0,0,0,0,0,0,0,400,500,500,500,600,200,0,1000,1500,1500,1500,0,250,400,600,600,5000,7000,6200,10000,13137,0,0,0,0,0,0,0,0,0,400,500,500,500,600,200,0,1000,1500,1500,1500,0,250,400,600,600,5000,7000,6200,10000,13137,0,0,0,0,0,0,0,0,0,840,1050,1050,1050,1320,440,0,2100,3600,3600,4050,0,630,1200,1800,1908,14700,18900,13020,29000,33105,0,0,0,0,0,0,0,0,0,2100,2100,2100,2100,2200,2200,0,2100,2400,2400,2700,0,2520,3000,3000,3180,2940,2700,2100,2900,2520
1707553,Fátima,65-Fátima,Outros,Menor impacto re,IX,,<Null>,1983,383,4219,3848,3984,4101,4123,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3805,Palmas,88,Região Metropolitana de Palmas,382.908,Sem Região,Ãrea-Programa Central,VI,soja,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,825,1200,1880,1300,1880,1972,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,825,1200,1880,1300,1880,1972,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,1733,3528,5264,2730,5170,5324,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,2101,2940,2800,2100,2750,2700
1715507,Oliveira de Fátima,70-Oliveira de Fátima,Outros,Menor impacto re,IX,,<Null>,1997,206,0,958,1081,1114,1129,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1035,Palmas,87,Região Metropolitana de Palmas,205.849,Sem Região,Ãrea-Programa Central,VI,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,600,1160,1550,1550,1550,1800,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,600,1160,1550,1550,1550,1800,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,1800,3132,4557,4185,3255,4968,4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,3000,2700,2940,2700,2100,2760,3150
1711902,Lagoa da Confusão,87-Lagoa da Confusão,Javaés,Menor impacto re,XI,,<Null>,1993,10565,4956,6168,8220,8481,8711,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,9971,Paraíso do Tocantins,102,Região Metropolitana de Gurupi,10564.512,Ilha do Bananal,Ãrea-Programa  Sudoeste( Ilha do Bananal),VIII,soja,0,0,0,0,0,1500,140,0,1300,460,400,950,1000,480,6000,17000,10000,14000,12000,11949,12850,13000,12000,19600,26000,50590,43824,39658,40128,38977,0,0,0,0,0,1500,140,0,1300,460,400,950,1000,480,6000,17000,10000,14000,12000,11949,12850,13000,12000,19600,26000,50590,43824,39658,40128,38977,0,0,0,0,0,3000,280,0,2730,966,1086,2280,2100,1152,14400,37400,24000,37800,32400,32262,35983,36400,33600,58800,78000,149400,131472,101470,121432,116931,0,0,0,0,0,2000,2000,0,2100,2100,2715,2400,2100,2400,2400,2200,2400,2700,2700,2699,2800,2800,2800,3000,3000,2953,3000,2559,3026,3000
1706100,Cristalândia,85-Cristalândia,Javaés,Menor impacto re,XI,,<Null>,1953,1848,8670,7318,6520,6698,6628,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,7165,Paraíso do Tocantins,103,Região Metropolitana de Gurupi,1848.231,Sem Região,Ãrea-Programa  Sudoeste( Ilha do Bananal),VIII,soja,950,0,380,0,0,850,0,200,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,800,900,3250,2800,980,2716,950,0,372,0,0,850,0,200,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,800,900,3250,2800,980,2716,1420,0,559,0,0,1275,0,485,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,1600,1800,6500,5234,2941,7697,1495,0,1502,0,0,1500,0,2425,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,2000,2000,2000,1869,3001,2834
1715002,Nova Rosalândia,90-Nova Rosalândia,Outros,Menor impacto re,XI,,<Null>,1988,489,3591,3190,3772,3888,3956,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,3770,Paraíso do Tocantins,79,Região Metropolitana de Gurupi,488.636,Sem Região,Ãrea-Programa Centro-Oeste,V,soja,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3500,3600,3600,3835,5910,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3500,3600,3600,3835,5910,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,8750,9000,9000,9588,14775,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,2500,2500,2500,2500,2500
1717909,Ponte Alta do Tocantins,99-Ponte Alta do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao_Sede,1958,6491,6579,6172,6569,6763,6818,Portal do Sudeste-Assoc. Municipios do Sudeste,5º BPM - Porto Nacional,5º BPM,Jalapão,17007,7180,Ponte Alta do Tocantins,100,Região do Jalapão,6491.089,Encantos do Jalapão,Ãrea-Programa leste( Jalapão),VII,soja,4620,0,0,1320,0,0,0,0,0,3250,0,0,0,0,0,800,700,1300,1300,800,0,0,0,0,0,0,300,300,0,0,4620,0,0,1320,0,0,0,0,0,3250,0,0,0,0,0,800,700,1300,1300,800,0,0,0,0,0,0,300,300,0,0,6930,0,0,1320,0,0,0,0,0,6825,0,0,0,0,0,1920,1680,2964,3120,2160,0,0,0,0,0,0,750,630,0,0,1500,0,0,1000,0,0,0,0,0,2100,0,0,0,0,0,2400,2400,2280,2400,2700,0,0,0,0,0,0,2500,2100,0,0
1718451,Pugmil,93-Pugmil,Outros,Menor impacto re,XI,,<Null>,1997,402,0,1989,2165,2230,2252,OMCO-Organização Municipios do Centro Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,2365,Paraíso do Tocantins,78,Região Metropolitana de Palmas,401.689,Sem Região,Ãrea-Programa Centro-Oeste,V,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1100,1825,2195,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1100,1825,2195,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,3300,5700,6585,5805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,3123,3000,3000
1713601,Monte do Carmo,69-Monte do Carmo,Outros,Menor impacto re,IX,,<Null>,1963,3617,5979,5193,6387,6586,6723,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,6708,Palmas,91,Região Metropolitana de Palmas,3616.655,Serras e Lago,Ãrea-Programa Central,VI,soja,640,0,0,0,0,0,0,0,0,0,0,690,20,1500,300,4200,5200,6500,5525,11900,11900,12000,13000,11000,17000,27000,32650,29500,31500,36143,640,0,0,0,0,0,0,0,0,0,0,690,20,1500,300,4200,5200,6500,5525,11900,11900,12000,13000,11000,17000,27000,32650,29500,31500,36143,960,0,0,0,0,0,0,0,0,0,0,1449,48,3600,720,10080,12480,14820,13260,32130,33558,33600,39000,33000,47600,79380,97950,61950,85050,97586,1500,0,0,0,0,0,0,0,0,0,0,2100,2400,2400,2400,2400,2400,2280,2400,2700,2820,2800,3000,3000,2800,2940,3000,2100,2700,2700
1719004,Santa Tereza do Tocantins,101-Santa Tereza do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1988,540,2155,2114,2297,2366,2390,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,2523,Ponte Alta do Tocantins,98,Região do Jalapão,539.908,Sem Região,Ãrea-Programa leste( Jalapão),VII,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711951,Lagoa do Tocantins,95-Lagoa do Tocantins,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1993,911,2618,2530,3179,3278,3352,,6º BPM - Palmas - Região Sul (Taquaralto),6º BPM,Jalapão,17007,3525,Ponte Alta do Tocantins,99,Região do Jalapão,911.336,Sem Região,Ãrea-Programa leste( Jalapão),VII,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2200,2200,2200,2500,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,2200,2200,2200,2500,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,6468,6072,4290,8000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,2940,2760,1950,3200,2500
1716109,Paraíso do Tocantins,91-Paraíso do Tocantins,Outros,Capital,XI,,<Null>,1963,1297,34251,36130,40290,41500,42015,,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,44081,Paraíso do Tocantins,77,Região Metropolitana de Palmas,1297.018,Serras e Lago,Ãrea-Programa Centro-Oeste,V,soja,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1100,1500,1300,1300,1000,600,0,0,1000,900,950,13400,2073,700,720,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1100,1500,1300,1300,1000,600,0,0,1000,900,950,13400,2073,700,720,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,2640,3600,3120,3120,2600,1620,0,0,2800,2430,2565,34840,6000,1867,1920,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,2400,2400,2400,2400,2600,2700,0,0,2800,2700,2700,2600,2894,2667,2667
1718204,Porto Nacional,72-Porto Nacional,Outros,Capital,IX,,<Null>,1861,4450,43365,44991,45289,46598,46722,,5º BPM - Porto Nacional,5º BPM,Porto Nacional,17006,49012,Palmas,86,Região Metropolitana de Palmas,4449.892,Serras e Lago,Ãrea-Programa Central,VI,soja,1630,1200,400,150,2125,1900,580,450,355,1650,80,310,880,880,3830,8500,13000,13000,11000,11900,11000,12000,20540,22000,27000,37000,43092,39500,41000,39635,1630,900,391,110,2125,1900,580,450,300,1650,80,310,880,880,3830,8500,13000,13000,11000,11900,11000,12000,20540,22000,27000,37000,43092,39500,41000,39635,2827,810,588,120,3300,2850,592,750,450,3480,144,744,2112,2112,9192,20400,31200,29640,26400,29700,31020,33600,61620,66000,81000,108780,129166,82950,118900,95877,1734,900,1503,1090,1552,1500,1020,1666,1500,2109,1800,2400,2400,2400,2400,2400,2400,2280,2400,2495,2820,2800,3000,3000,3000,2940,2997,2100,2900,2419
1704600,Chapada de Areia,84-Chapada de Areia,Javaés,Menor impacto re,XI,,<Null>,1997,659,0,1270,1239,1274,1273,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,1335,Paraíso do Tocantins,74,Região do Cantão,659.244,Sem Região,Ãrea-Programa Centro-Oeste,V,soja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721000,Palmas,71-Palmas,Outros,Capital,IX,,<Null>,1989,2219,86116,137355,178386,184010,188645,,1º BPM - Palmas - Região Norte e Central,1º BPM,Porto Nacional,17006,223817,Palmas,85,Região Metropolitana de Palmas,2218.934,Serras e Lago,Ãrea-Programa Central,VI,soja,350,100,100,100,0,0,0,5,0,0,0,0,40,2000,2200,2550,3650,2500,2000,4000,4500,6175,7500,7600,8000,8190,8182,9750,10529,12552,350,100,97,100,0,0,0,5,0,0,0,0,40,2000,2200,2550,3650,2500,2000,4000,4500,6175,7500,7600,8000,7208,8182,9250,10529,12552,525,150,132,135,0,0,0,6,0,0,0,0,99,4200,5940,6420,9636,5700,5000,10800,12150,18525,23250,25080,26400,26035,26175,25789,31703,34998,1500,1500,1360,1350,0,0,0,1200,0,0,0,0,2475,2100,2700,2517,2640,2280,2500,2700,2700,3000,3100,3300,3300,3612,3199,2788,3011,2788
